NoText_reg,BTR_noCVEM_K2,BTR_noCVEM_K5,BTR_noCVEM_K10,BTR_noCVEM_K15,BTR_noCVEM_K20,BTR_noCVEM_K25,BTR_noCVEM_K30,BTR_noCVEM_K40,BTR_noCVEM_K50,LDA_K10,LDA_K2,LDA_K5,LDA_K15,LDA_K20,LDA_K25,LDA_K30,LDA_K40,LDA_K50,sLDA_K10,sLDA_K2,sLDA_K5,sLDA_K15,sLDA_K20,sLDA_K25,sLDA_K30,sLDA_K40,sLDA_K50,BTR_noint_K2,BTR_noint_K5,BTR_noint_K10,BTR_noint_K15,BTR_noint_K20,BTR_noint_K25,BTR_noint_K30,BTR_noint_K40,BTR_noint_K50
0.11133302967524804,0.11190053487777434,0.11509232012171033,0.11976717474769621,0.08353180843552527,0.0694779582319076,0.0884193581732781,0.08497443323380198,0.046165398677199425,0.10400592541331646,0.1008989666846428,0.11047572487003422,0.1111649371079173,0.08957072041376599,0.08233472457581822,0.09423176534870907,0.0818675317254006,0.10154768532187472,0.09332319338435896,-0.043057499690753696,-0.1493193454562543,-0.024871482420296298,-0.1077443521945019,-0.21963859059040608,-0.178791612023251,-0.21266088621859966,-0.09118880564646023,-0.17147713264009318,0.11037628049050051,0.1055708795901878,0.09472772820002642,0.08331457359244505,0.08794160441276565,0.11432531264519,0.10394023385982044,0.10815676138695729,0.11054854115735462
0.11134856714535402,0.11194135610179701,0.11509437702764706,0.11981070187272605,0.0835671938799855,0.06948736251984647,0.08846635234672882,0.08497834546699332,0.04616592881570879,0.10403134493384032,0.10090768324656949,0.11047871685559943,0.11117316533015353,0.08959752511512539,0.08233622004716007,0.09423200390070698,0.08188016465730862,0.10155809798315764,0.09332739999771122,-0.04303145748304935,-0.14929961089457847,-0.024865041315912127,-0.1076691742892826,-0.219634323771066,-0.17876812429833935,-0.21265563132566787,-0.09118596349653738,-0.1714346367436575,0.11039570761515533,0.10560216816761235,0.09482251339495415,0.0833316113833561,0.08798866707477213,0.11434049420267475,0.1039631134332975,0.10816646469051851,0.11055402327311448
0.11138811290067484,0.11194761621019986,0.1151045817218037,0.11981180344027054,0.08357789253793582,0.06949290699795865,0.08848688344593583,0.08499347618764277,0.04616730952605378,0.10404091107430209,0.10092606188879383,0.11050473624162105,0.11117905713945142,0.08960663698291091,0.08237736161732115,0.09423905618926806,0.08188967415596868,0.10155843446082072,0.09332899702706471,-0.04300195542958549,-0.14929171796107513,-0.02485240363299803,-0.10762864137385442,-0.21962973511914902,-0.17876372660824638,-0.2126156072491463,-0.0911759891299026,-0.17142600978133168,0.11043688852353128,0.10562659248649416,0.09483176853775317,0.08334298377612545,0.08799899830905629,0.11438842295629323,0.10398871603976559,0.10819032031667071,0.11059373642423116
0.11140492051655917,0.11195083489584214,0.11511857702785602,0.11987596712107643,0.08362691309792385,0.06951826978672522,0.08850615668248962,0.08504569937953911,0.04617374542591377,0.10404718060293401,0.10098220369140676,0.11051360099210736,0.1111837739040794,0.08962061759351769,0.08239250658527628,0.09426950694006095,0.0819748121198125,0.101656184256351,0.09338594575632063,-0.04299185520511225,-0.1492761197244424,-0.024841674514784546,-0.10762746426556459,-0.21961266455152245,-0.178732414011005,-0.21260720372908026,-0.09116641691727624,-0.17139785758762874,0.1104389230209835,0.10564707612442863,0.09484893229457024,0.08335728661996494,0.08803508987574846,0.11443105501840377,0.10398923701603728,0.10821999093573588,0.11060897141359882
0.11140901040622468,0.1119900195105214,0.11513726564171116,0.11987953282452057,0.08363352931676901,0.06952674758815934,0.08851952603129996,0.08506076686281654,0.04621228443530266,0.10405082327746533,0.10099517127762905,0.11054851600632344,0.11120250809478861,0.08962242454508647,0.08243251184587921,0.0942729449921627,0.08199938426145906,0.10165823850555739,0.0934254770162404,-0.04299102775341561,-0.14926728930574712,-0.024800406150132258,-0.1076029416541218,-0.21950938561835018,-0.17872126558549759,-0.2125716823658885,-0.09115639734826786,-0.17135802329483515,0.11044285371841438,0.1056552052204621,0.09487388363222185,0.08338279092370796,0.08804698669602107,0.1144833046143802,0.10401056309065465,0.10827849189354358,0.11062677401790036
0.11141884876115725,0.11199046096573856,0.11515000210745019,0.11988908738966428,0.08363451191355117,0.06961256390411391,0.08855211930187365,0.08509264264257178,0.04622446570955935,0.10407317755331576,0.10105517254817785,0.11056874215262633,0.11123840956892124,0.08963312877959276,0.08245245171697103,0.09427392790324157,0.08200543308572167,0.10168164974960066,0.09344134524685406,-0.04297876879046253,-0.1492603786529979,-0.02479310008063234,-0.10758736656431689,-0.2194823870403416,-0.17871382682366305,-0.21254832444510346,-0.09115489270603588,-0.17133074490393696,0.11045613430452096,0.1056789703048798,0.09488099966807127,0.08340141066344078,0.08804760775491378,0.11451674888789634,0.10402053939664875,0.1082854194197313,0.11064009779846762
0.1114319644191329,0.111998814972796,0.11515757520693433,0.11995084296165867,0.08368786986231977,0.06962107060072113,0.0885954890253068,0.08512773809428378,0.046234098817680994,0.10407873236659794,0.10107623114394072,0.1105882351362941,0.11125154047418483,0.0896381126228169,0.08250893279278709,0.09428065562598698,0.08206355956597197,0.10170706103467822,0.09345323155947152,-0.04296101236364393,-0.14924462934806385,-0.024789571382894192,-0.10757692284785335,-0.21946862812985213,-0.17869913347989255,-0.21253553809546302,-0.0911465146002877,-0.17132409997747908,0.11045653022587598,0.10569501664572621,0.09490824340036862,0.08341708345186721,0.08812923126702982,0.11451782543985206,0.1040332238393556,0.10835072317733171,0.11068199644669045
0.1114408235886161,0.11201926669306675,0.11516561027692859,0.11998280252915149,0.08369828885430355,0.06972453200207299,0.08862138192685015,0.08517778857405979,0.04629209746460797,0.10417342235513213,0.1011232830391574,0.11067578570396537,0.1112604303237166,0.08965314055601865,0.08250981264036383,0.09433624900779686,0.08206757723585596,0.10171277774406835,0.09346018746242254,-0.04295711966182397,-0.14922321104077008,-0.024734196242539076,-0.10755180967814029,-0.21945090643279308,-0.17869728894323716,-0.21251607152327956,-0.09110770116773138,-0.17129945241252506,0.11047776717961556,0.1057007161522256,0.09491350142437714,0.08341853021872894,0.0881458296966629,0.1145188824315503,0.10403634291588501,0.1084365436734223,0.11068726406973967
0.11144952382416762,0.11202162278788695,0.11520253168635704,0.11999411299539953,0.08372334485729764,0.06974999362692591,0.08864306261881989,0.08519543302739256,0.04631686898368434,0.10418214799167143,0.10114229057384985,0.11068311251754888,0.11127786005775668,0.08966623900762269,0.08253479747019424,0.09436573301573456,0.08207386790138514,0.10173892883882867,0.0934900477225223,-0.04294470350991376,-0.14920691766751365,-0.024729158834688778,-0.10752252210762238,-0.21942917850050853,-0.17868014704451401,-0.21250567488928798,-0.0911057798120515,-0.1712963123742136,0.1105159933212426,0.10570446313230436,0.09494291494949893,0.08344709093761642,0.08816989132348894,0.11453590378122909,0.1040372756574085,0.10844499846649024,0.11069359028793571
0.11147718277673939,0.11202254350960311,0.11524575541685131,0.11999917302618997,0.08373842333268311,0.06976961493237385,0.08865069374462199,0.08521999747763248,0.04633777950382854,0.10418428310473589,0.10114392542325695,0.11070482366443943,0.11132480072475368,0.08973712043943073,0.08255923776119027,0.09437620812409102,0.08208834823756052,0.10176077691665758,0.09349962319074091,-0.04292349887359064,-0.1491919888500662,-0.024682998651132992,-0.10750257645455834,-0.21941006054945583,-0.17865955556706092,-0.21250364741927835,-0.09106003484346577,-0.17126460530946738,0.11052073893020362,0.10571261536972686,0.09496639588641849,0.08345071237502868,0.08823772026137038,0.11457734237440281,0.10403996331043996,0.10844509550357904,0.11072304819577519
0.11148265322693175,0.1120354642990305,0.11526066443331873,0.12001702955087867,0.08375509933810447,0.0698318214482508,0.08868146229470815,0.08525812659346786,0.04637405793543682,0.10419299204433022,0.10117324035509405,0.11071099332833939,0.11133586108411751,0.08977923556344274,0.08257187230440456,0.09452121941836879,0.08210476316601728,0.10177700224410144,0.09352860535317312,-0.04287475560554582,-0.149184880028517,-0.024679177834231115,-0.1074984907496888,-0.21940799212849355,-0.17865228357858143,-0.21249977390671418,-0.09105682815441118,-0.17124060085207254,0.1105412169183076,0.1057323013791367,0.09497461103548119,0.08346497891281694,0.08828355798820561,0.11458501855475332,0.10406009558500531,0.10846379297957918,0.11073242335329184
0.11148326121451563,0.11205308383618891,0.1152717659746476,0.12002065236364429,0.08375633978507968,0.06983933084347076,0.08869078491500619,0.08526718386985013,0.04639887271078313,0.10421738798664437,0.10118149810841419,0.11072875578323028,0.11140812332188818,0.08978110882381882,0.08258020801945201,0.09452976287144407,0.08212774073030453,0.10191533230510454,0.0935839732955073,-0.042830836208872916,-0.1491790599454271,-0.024673974666701428,-0.10747823691941344,-0.21938224869578188,-0.17865009278376984,-0.21246745605107764,-0.09101697831295046,-0.17124034397496002,0.11054508580793525,0.10578077766691507,0.09499100476909073,0.08348718631000396,0.08832253891839495,0.11460172650745745,0.10407181454810638,0.10846774202936156,0.11076499714652217
0.11148669730296203,0.11207562836020366,0.11527274907478421,0.12011351719761014,0.08381672602476901,0.06984357351365278,0.08869387379115605,0.08530018916239582,0.04642228736448899,0.10423855299763661,0.10125441815685522,0.11073796055236672,0.11143221364781945,0.08981576148347326,0.08263003180668606,0.09453129779887202,0.08217479463785048,0.10196661861587437,0.09358791942289801,-0.042823743279874496,-0.1491735349030579,-0.024656929199505823,-0.10747683775838504,-0.21937289769329066,-0.17863836218875995,-0.21246490651230618,-0.09096700233970935,-0.17122634614787238,0.11056424355323143,0.10578247812564447,0.09500751082334748,0.08350770444658355,0.08839265415375583,0.11460769180439676,0.10407477781755654,0.1084695551232369,0.11078366395746547
0.11149973106249307,0.11215011409430943,0.11528026633845223,0.12013224310421353,0.08383822685492491,0.06984512922512778,0.08872716520015674,0.08530249474342978,0.046493217237647974,0.10425034992414635,0.1012593050223852,0.11074565718530349,0.11146270572119084,0.08983228016756799,0.08263013123744295,0.09454402154941141,0.08218433759719604,0.10197047939199999,0.09359735821299928,-0.0428232987416406,-0.14917040397697692,-0.024646566965734983,-0.10747331405651665,-0.21937084577212093,-0.17857237708706453,-0.21245875295550778,-0.09093736711383694,-0.17121879209888208,0.11057690697191085,0.10579098015277548,0.09501675545435793,0.0835210327771379,0.08844303905273267,0.11462109485753899,0.10410506500866726,0.10847341916387811,0.1107925696690585
0.11150229951347769,0.11221426945732846,0.11528169923761658,0.12016997185594384,0.08383835047117687,0.06986649515942973,0.08873125075391881,0.08531105004769501,0.04654607733782039,0.1042542364449429,0.10127337084222236,0.11076200250930847,0.11146548648569976,0.08995100756681827,0.08267729440366557,0.09456793431888784,0.08219267534717434,0.10197624261309367,0.09359831813700595,-0.042815652894395165,-0.14914526278734852,-0.024602508683367833,-0.10744623729452067,-0.21935872498158465,-0.17855285198457277,-0.21241095844268026,-0.09093541045272917,-0.17119848983872216,0.11059155785654082,0.10582508988287635,0.09502562929864165,0.0835391225829797,0.0884515664915548,0.11464281795095654,0.1041412021093426,0.10856390160393642,0.11080411464791694
0.1115043124284618,0.11224951094348551,0.11530082287347437,0.12017850783548623,0.08389031039908196,0.06987135898651603,0.0887324238588942,0.0853649974760342,0.046558087190648446,0.10431818252037237,0.101293422087267,0.1107684048874496,0.11147861951292275,0.0899565497840649,0.08268476791237084,0.09456959308981258,0.08223021079937491,0.10197669155463128,0.09366208278772284,-0.04281085054859808,-0.1491019968011355,-0.02459516636431215,-0.10742640580994126,-0.21935414846282447,-0.17854082373500785,-0.21238888777294995,-0.09093461467490056,-0.171166736455506,0.11063454371882538,0.10583796152027429,0.09504271688350957,0.08356133314329836,0.0884657323621023,0.11465265446086856,0.10415254979548749,0.10866533253920771,0.11081534856953283
0.11151834739779753,0.11226041165561075,0.11531436029126954,0.12018311943488144,0.08395165867793304,0.0698850041745935,0.08874474957979245,0.08538007409003613,0.04656974184885367,0.10442977497285796,0.1012984702050323,0.11076972907565347,0.11150368090051474,0.08998657707748928,0.08268639985923638,0.09457610035300046,0.08227054697335756,0.10198553295744375,0.0936714532027868,-0.04280588057379207,-0.14907355889648108,-0.024576575395848323,-0.10741616640654787,-0.21933105758890706,-0.17853917086215637,-0.21232654733361475,-0.09092718208548325,-0.17112746735794032,0.11063734662092846,0.1058686547838161,0.09504902915043768,0.08356305384784314,0.08848627976179187,0.11465557143016478,0.10420827875247592,0.10867467648073854,0.11082056522943737
0.11152613625505081,0.11226460081381168,0.11533240435747251,0.12021496390990943,0.08397601483284894,0.06988696296873166,0.08874587805885145,0.08538208296485587,0.046572654803346276,0.10443215807123994,0.10130637224730682,0.11077928927797501,0.11151123629577588,0.08999096396450043,0.08273906051069654,0.0945767984536566,0.08230096134103178,0.10198562825455428,0.09368671481906272,-0.04276748823801703,-0.14906995044358895,-0.02452930785930269,-0.10741309327763085,-0.2192951969205157,-0.17853667023688682,-0.2123245443760293,-0.09091467543932151,-0.17110664465716102,0.11064239598325219,0.10587043935657506,0.0950574915107592,0.0836412065250095,0.08853264712280702,0.11468320809457874,0.10423388118440216,0.10868426823808648,0.11090795162909795
0.11152738515913127,0.11229634828922566,0.11534515361455189,0.12022988574103122,0.08399225598386977,0.06990400369534365,0.08880768442145937,0.08539603706945348,0.0466066769897049,0.10450538857691465,0.10131740548488606,0.1107981815375863,0.11151678824737264,0.09006630726934074,0.08275835784900823,0.09475546028554462,0.08231350145037854,0.10199735036046953,0.09372997922064133,-0.04274040738667288,-0.14904564530781808,-0.02449974912966691,-0.10738438608018325,-0.21929077662528926,-0.1785277543420509,-0.21231722169302028,-0.09091002066025097,-0.17109354789152406,0.11065169486631919,0.10587751846224495,0.09505907886285413,0.08366967135975424,0.08854168445132776,0.11469861790755095,0.10423849412526265,0.10871112034127331,0.11095254128457684
0.11155492816155965,0.11229750927357501,0.11536584686975285,0.12025426926545994,0.0839948459633603,0.0699161375280199,0.08883032097776802,0.08542559011704619,0.04661212778763169,0.10451392748071832,0.10132465618682658,0.11080086054479123,0.11152852055520798,0.09010293225399668,0.08276924515919351,0.09476151250644416,0.08232887338024597,0.10202020016831473,0.0937404906324727,-0.042736261674207895,-0.1490388411571101,-0.024495921847051023,-0.10738389149856388,-0.21928624636076474,-0.17852743246191324,-0.21231641892969616,-0.09090231854777882,-0.17107913628280286,0.11067237253646088,0.10591655754843834,0.09506553005066845,0.08367455150599051,0.08854660285570212,0.11471883468199731,0.10423911797490926,0.1087676473778482,0.1110174945109122
0.11155844027752276,0.11233738002917204,0.11537355204776302,0.12025872287102944,0.08403270368413321,0.06994362855252718,0.08887609913914926,0.08550200679125408,0.04661628312877234,0.104518737540566,0.1013399868001149,0.11080146277222917,0.11156963318844752,0.09010922810679813,0.08277300635731806,0.09476593672532793,0.0823291705469989,0.10204872909428343,0.09374269147673546,-0.04273464896759055,-0.14903180394638352,-0.024453983869755225,-0.10735977989054887,-0.21926427879297938,-0.1785227159906247,-0.21231592665731094,-0.09090113254614689,-0.17104813424673965,0.1106750247950168,0.10593757473983934,0.09507376578809121,0.08374276743613411,0.08857109100120109,0.11472278272696401,0.10437769111510277,0.1088104704635818,0.11103446660687563
0.11157680526033481,0.11235049817948528,0.1154086052306183,0.12026856660807646,0.08406707515123725,0.06999383426504971,0.08888450217693339,0.08561323556149382,0.04662919092424136,0.10453167596552798,0.10134624766997977,0.11083612967107279,0.11161164802068366,0.09014207286443522,0.08280568866248253,0.09476702603402773,0.08234125306680841,0.10205719240153308,0.09379384470969465,-0.042717084742968654,-0.14903045566521514,-0.024450727185396367,-0.10735684102181939,-0.2192450576044469,-0.17851890734899145,-0.21229880904959808,-0.09087474222925775,-0.1710457055073434,0.11068145962931082,0.10594602429308192,0.0950818289401388,0.08375645535102756,0.0885917921282491,0.1147551961229305,0.10439831061902474,0.10881277922599235,0.11105219985357875
0.11157960288795908,0.11236177581636383,0.11545288848320225,0.12030034817750734,0.08410145201030138,0.0700042326004635,0.08889561197370272,0.08563241420115653,0.04666133594468133,0.1045342448365912,0.1014195199185697,0.11085104865193016,0.11162217379851073,0.09018475306542209,0.0828650818456958,0.09477012486092881,0.08237591811014769,0.10207364493250413,0.09380638547003549,-0.04266055051988303,-0.14903021341574377,-0.024432141266850393,-0.10733844067827751,-0.21923677698025265,-0.178512982218318,-0.2122938663760345,-0.0908643079673187,-0.17103484925445417,0.11068658604858417,0.10596719454047382,0.09508387386404546,0.08375878792898335,0.08865765002367251,0.11475895660083221,0.10440126427505564,0.10881313959645209,0.11105342979631674
0.11159399437433158,0.11237201665320169,0.1154929962411623,0.12031386198091443,0.08410784231783866,0.07001267560851326,0.08890770615470707,0.08564424942569011,0.046665685539476476,0.10455899856791431,0.10144100447712505,0.11090616429813012,0.11162455823454959,0.09020655452291146,0.08287502492049997,0.09484706930430174,0.0823771505621034,0.10208695535514536,0.09381095083520315,-0.04263777308668244,-0.14903019506602574,-0.024428023508960894,-0.10732295487653908,-0.21921249766810452,-0.17850616093594415,-0.2122930880416285,-0.09083236184336813,-0.17098381626777914,0.11069618761816999,0.10596913419286266,0.09510486720324257,0.0837888179990988,0.08865966700207137,0.11476642596600353,0.10441505028870295,0.10882059654785398,0.11107721747123733
0.1116359188716072,0.11237456285102315,0.11551496692209293,0.12031571566630193,0.08413258061762374,0.07001331228813734,0.08892399821883214,0.08568361039566393,0.04667476296607809,0.1045773030606492,0.10144871325929616,0.11091910825095577,0.11162513120589285,0.09023824467648732,0.08287871412361314,0.0948928156064153,0.08239500057084506,0.10210121440259642,0.09382769994515337,-0.042635173549663126,-0.14902585439960614,-0.02431808348022231,-0.10731025508607502,-0.21920180867996936,-0.17848163197794348,-0.21227860359587308,-0.09082406519907804,-0.1709757588227423,0.11070873150943497,0.10597162913810368,0.09510522640754977,0.08381350458610644,0.0886616420950585,0.11477776896806482,0.10445717771568355,0.10882123105931107,0.11107980587202712
0.11163777058932856,0.11237529731480643,0.11552696488921625,0.12031723881789175,0.08414490180705195,0.07001628675184285,0.08892569038337259,0.08571762987647562,0.046718355670143985,0.10459962604898924,0.10145054247933988,0.11093018010552647,0.11163749648633631,0.0902443527031638,0.08300179567176946,0.09490864700645398,0.0824248736098465,0.1021153525728591,0.09383938786662652,-0.042635167156103625,-0.1489769108642913,-0.02430841126123488,-0.10727695046957945,-0.219192590533553,-0.17847280816246225,-0.21227702168932436,-0.09082047845182498,-0.17096748646995086,0.11071072986418304,0.10597899553291665,0.09511272329539965,0.083888678806929,0.08868465306791037,0.11483001308613106,0.10446578903646957,0.10883384467247562,0.11109931672885699
0.11164728688970729,0.11239147479847049,0.11554715893697735,0.12035118903944317,0.08414653223920701,0.07004066517538082,0.08894236049244543,0.08572084458600708,0.046748440107643355,0.10463879850831027,0.10151215194732774,0.11096904054449777,0.11165806903474099,0.09024777852337329,0.08301195607286754,0.09492190786127656,0.08242707562462274,0.10214999938128111,0.09384546058524446,-0.04263081645689882,-0.14896027726253125,-0.024236725728728703,-0.10722656162895325,-0.21914900641190438,-0.17845799859020764,-0.21226833176635188,-0.09080149300069068,-0.17096535043459277,0.11071432918700538,0.10598508841670956,0.09515612345037164,0.08388910803444315,0.08874593480488219,0.11485805785089412,0.10450622212781775,0.1088555755623869,0.11111397324043032
0.11166345554907671,0.11240404297379503,0.1155614035785771,0.12036546878633596,0.08415668501655504,0.07005063549332366,0.08897811261145148,0.0857328481064316,0.046899142483609,0.10466780154084895,0.10154055200784715,0.11097661124709451,0.11166311626656365,0.09025228574475515,0.08301400987161175,0.0949378997396563,0.08245564067033823,0.102155544304987,0.09385240044921475,-0.0426177950158857,-0.1489600467160764,-0.024227349823839506,-0.10719985405110534,-0.21914639466853075,-0.1784060319699031,-0.21226345019996057,-0.09079749383946734,-0.17096229707010402,0.11073983939107242,0.10598811592773197,0.09516002740428857,0.08391681792809165,0.08877498275800509,0.11486778450138688,0.10451708255615501,0.10885889022094991,0.1111568726398032
0.11166867183025973,0.11241585435184391,0.11557113767936902,0.12038382823103998,0.08415764083803695,0.07007211423792895,0.08900351883247185,0.08577935130464745,0.04690261514662857,0.10470707355683946,0.10154409993521504,0.11099038553293872,0.11168952934002853,0.09026442476510078,0.08302053595068092,0.09494841929040893,0.0825368591563895,0.1021624407842634,0.09396880101779642,-0.042615227638290475,-0.14892235169797435,-0.02422457383867835,-0.10719181383720454,-0.21913620615843504,-0.17839469713499645,-0.21224389672738195,-0.09079234071865096,-0.17095923111473615,0.11076226284155145,0.10598955730358917,0.0951627693767339,0.08396220421052628,0.08881630957087194,0.11487811004958856,0.10456985552068009,0.10887449127711131,0.11118540993079197
0.11169474697427326,0.11242474630154169,0.1155741557393619,0.12039355248279622,0.08423208683526351,0.07007860516710172,0.08900833831945275,0.08580102695174219,0.04690340679584849,0.10471158650933515,0.1015748167948364,0.11104177907120452,0.11169848677367747,0.09028338821469377,0.08305542732789128,0.09496371563751405,0.08255718513822424,0.10217100648302385,0.09406203352998774,-0.04257427924912308,-0.1488643655171633,-0.024188454745906862,-0.10718952538922577,-0.2191224920323152,-0.17838576676432039,-0.21221194514344274,-0.09075388828715508,-0.17092083413359738,0.11076931316017793,0.1059936958983308,0.09517470520330466,0.08399415583415927,0.08882222787322766,0.11489159466104854,0.10457797707472583,0.10890477934247687,0.11125929411423685
0.11173855760040771,0.11247781905094266,0.11560223152668907,0.12043777814599847,0.08423807231806185,0.07008043644835538,0.08902852764555863,0.08580987363878984,0.04690793004646869,0.10474181732015322,0.10161877574825787,0.11104642148417064,0.11171643337163147,0.09030167564848637,0.08311179855222527,0.09496617716928069,0.08259291266068627,0.10222556386406238,0.09408091999452453,-0.042549385851973764,-0.14886050936516682,-0.02418669092277835,-0.10714670293714688,-0.21911835347647748,-0.1783642795871206,-0.21220242631214176,-0.09075073788636862,-0.17088999961370469,0.11079146354977705,0.10600965121099684,0.09520103323035214,0.08401502891162954,0.08885500843208187,0.11489870270828609,0.10457824149429486,0.10896234357700196,0.11130030848784515
0.11174588675302558,0.11249364933702949,0.11562602383855144,0.12045060203057179,0.08423862617571418,0.07010934750064626,0.08902988616919415,0.08581545122562016,0.04694921660257541,0.10475056147115147,0.10162435802307757,0.11106529299085327,0.1117825974086044,0.09030281257346631,0.08313300447062578,0.09499016690514414,0.0827386101554277,0.10225534795980125,0.09408376535102042,-0.042540110097720796,-0.14885709887371246,-0.024166334613971635,-0.10714602506174513,-0.2191148137723733,-0.17835046162485052,-0.21214110558579466,-0.09073279887815605,-0.17088345726135795,0.11081208828825448,0.10603875981248773,0.0952093781947236,0.08402510118363345,0.08886543307444664,0.11490001120239422,0.10457879811673147,0.10898285266051896,0.1113269071841263
0.1117702192108729,0.11253273091514943,0.11563234850555863,0.12046359049107275,0.08425922852095341,0.07016448144580219,0.08915201081097288,0.08581658956706407,0.046987727756259486,0.10478593914219039,0.1016317635334169,0.11108928192101564,0.1117854984376104,0.09030641380432516,0.08314636652116525,0.09504511754941487,0.08275107137996462,0.10228519609942324,0.09409402293963069,-0.04253512653863496,-0.14882293372484162,-0.024148070599726474,-0.10708608508433895,-0.2190890911090035,-0.17834890294466382,-0.21211133023813808,-0.09072248403197827,-0.1708652715251885,0.11082399282150616,0.10605655312194744,0.09522651855252919,0.08403165068813656,0.08887374907030811,0.11492452562837405,0.10458097587046308,0.10906485017149674,0.11133692964455695
0.11179059463833688,0.11259882361007045,0.11563304405068361,0.1204789810630365,0.08431561134293268,0.07016556887153963,0.08916259901366422,0.08582873566051338,0.04702734920240062,0.10480148258867437,0.10163455774496478,0.1111067381226469,0.1118054152226957,0.0903603119769458,0.08316011845436871,0.09505338479965603,0.08280963138688416,0.10232956711029169,0.0941402346255264,-0.04245660338958919,-0.1487916134292134,-0.024138642499639554,-0.10707707750962567,-0.21908624257227172,-0.17834021990799648,-0.212106077629474,-0.09072203623643324,-0.17083558737127913,0.11083807456860972,0.10607335258509593,0.095262406784387,0.08404766976810817,0.08889981249082923,0.1149245721772818,0.10459363581189482,0.10913133103498399,0.11135219249800007
0.11180780271226351,0.11260306430763527,0.11567138002996863,0.1205851929398024,0.08432688446498786,0.07016619545407729,0.08919768004325473,0.08584015762089565,0.04705817163396931,0.1048225565531043,0.10164788808844559,0.11116357375330882,0.11183816702633685,0.09037407390705414,0.08316250953598053,0.0951228117156875,0.0828179796943436,0.10233820532038679,0.09422374439939823,-0.04242280355023167,-0.14877344470327403,-0.02413442192194685,-0.10705705579721425,-0.21908428567772603,-0.17833796445741765,-0.21207336512817293,-0.09071159176285809,-0.1708149404806183,0.11084073776847427,0.10607971436363893,0.0952650993591243,0.08407467639668799,0.08893542894736692,0.11493179449075988,0.10459788462567557,0.10913336076884914,0.11135814677582379
0.11182651358719174,0.11260603851489721,0.11567360454115728,0.12058739045938847,0.08436446617273907,0.07020872560260266,0.08930194156162252,0.08585005774782833,0.04708297877440713,0.10484535495643929,0.10165227882602032,0.11117719312844933,0.11184981604527898,0.09037874074803531,0.0831625439537839,0.09518415478219251,0.08282349659479901,0.1023612391186423,0.09423010135473484,-0.042422047061559165,-0.14876581485171317,-0.024117549658776685,-0.10704674181734998,-0.2190783307678328,-0.17830467840535683,-0.21206461553464057,-0.09071153923055016,-0.17080347499059134,0.11084888022548309,0.10609101916841705,0.0952785409801972,0.08411445016732698,0.08895058101751771,0.11493238361394152,0.10460146925288662,0.10915124669554255,0.11136876871013274
0.11183292237251947,0.11262335917716175,0.11570097282725827,0.12058740177552103,0.08437432838223491,0.07022262850397337,0.08932623988269527,0.08586961813204218,0.04710150086431096,0.10485546286364691,0.10169153254255639,0.11118606645229964,0.11187262257460515,0.090380171325601,0.0831865412800948,0.09518848540613384,0.08284601792044537,0.10240017529293483,0.09423025882252173,-0.04241904181720904,-0.1487509339598292,-0.0241150101840043,-0.10704555596976087,-0.2190567893478962,-0.17829775525212418,-0.21199723532458314,-0.09070344186994193,-0.17080187054314586,0.11085233535989959,0.10610068185885911,0.09530082427303327,0.08411504752808151,0.08895560579396955,0.11493830111275938,0.10461193681386738,0.10918703405661084,0.11140843214413403
0.11187632723865591,0.11262544871337024,0.11571311527515572,0.12059163390849754,0.08437501815293454,0.07023980231677462,0.08934253793302059,0.08589967517966704,0.047116325488217856,0.10486768572582367,0.10170963892931272,0.11118626886328288,0.11189990628042043,0.09041507953972056,0.08319590137346361,0.09525138536477394,0.08286175124702419,0.10242392773205972,0.09424437382087801,-0.04239169724571195,-0.14872847260310906,-0.02411419864151225,-0.10702173758819111,-0.21905265366471408,-0.178281693272582,-0.21196853500059853,-0.09066804727541462,-0.1707666461182849,0.11089944354815892,0.10610900057980048,0.0953235055380948,0.08413183354073947,0.08901270832136036,0.1149462467694763,0.1046171749939262,0.1091902879554776,0.11141310459253154
0.11188255237837659,0.1126280285199443,0.11576155732541248,0.12059640205460495,0.08438696211312975,0.0702841896226468,0.08934313600332977,0.08590672261555224,0.04717440566591037,0.10489210196461704,0.10172180308629827,0.11119687020538226,0.11193178219768754,0.09047407325356538,0.08320687650801324,0.09526122100775056,0.08291751864404485,0.10244612429315988,0.09424983895112019,-0.042374086890897694,-0.14872845570083834,-0.024106970293051415,-0.10701015715309735,-0.21903695216606953,-0.1782687556317617,-0.21195610895917943,-0.09062853886715136,-0.1707102596149281,0.11090652763056222,0.10610956281305928,0.09532937067264047,0.08413278948112544,0.08901604708728389,0.11494664606033748,0.10462153107561259,0.10921647604439227,0.11144250746119655
