NoText_reg,sLDA_K2,sLDA_K5,sLDA_K10,sLDA_K15,sLDA_K20,sLDA_K25,sLDA_K30,sLDA_K40,sLDA_K50
-0.055536827087897624,0.11411809387637778,-0.02057670785800462,-0.07976997226305495,-0.17118754960193433,-0.20898692619317105,0.0,0.0,0.0,0.0
-0.055536827087897624,0.11411839877850559,-0.020574874195683608,-0.0797446720682092,-0.1711835547523853,-0.2089666986353589,0.0,0.0,0.0,0.0
-0.055536827087897624,0.11412692141104519,-0.02055834670086594,-0.0797179519378551,-0.1711816598081563,-0.20894150355099644,0.0,0.0,0.0,0.0
-0.055536827087897624,0.11412824141921413,-0.020555534361358582,-0.07971711152445958,-0.17118114238748106,-0.20894148182745628,0.0,0.0,0.0,0.0
-0.055536827087897624,0.11414585813422849,-0.020538721231439596,-0.0797040056544541,-0.17117712768017562,-0.20892534264792045,0.0,0.0,0.0,0.0
-0.055536827087897624,0.11414804446461045,-0.02052977508416068,-0.07970134708774898,-0.1711734689942348,-0.20890358629781225,0.0,0.0,0.0,0.0
-0.055536827087897624,0.11415206025603866,-0.02052080831820301,-0.07967790263531152,-0.1711697010301337,-0.2088706205179832,0.0,0.0,0.0,0.0
-0.055536827087897624,0.11416543571490571,-0.020512521192380458,-0.07966680011060631,-0.17116291561387226,-0.2088609709737646,0.0,0.0,0.0,0.0
-0.055536827087897624,0.11417357309060633,-0.020497756999849896,-0.07966595514981424,-0.17114856347387777,-0.20885457573696228,0.0,0.0,0.0,0.0
-0.055505152066063886,0.11418928134556978,-0.020431068524773586,-0.0796533626390856,-0.1711425225123051,-0.20884727611458748,0.0,0.0,0.0,0.0
-0.055505152066063886,0.1142031589493704,-0.020421864975037587,-0.0796420219427833,-0.17113996111161592,-0.20884700330081063,0.0,0.0,0.0,0.0
-0.055505152066063886,0.11420562574334786,-0.020409120693311168,-0.07959756721972079,-0.1711361423008134,-0.20883318651957375,0.0,0.0,0.0,0.0
-0.055505152066063886,0.11420753811618929,-0.02040748576425283,-0.07953343094780604,-0.171123917408901,-0.2088197692753002,0.0,0.0,0.0,0.0
-0.055505152066063886,0.11421670138954483,-0.020401973161730445,-0.07948336531606426,-0.1711081492009955,-0.20881413789738987,0.0,0.0,0.0,0.0
-0.055505152066063886,0.11422926567676565,-0.020399767449854844,-0.07948294112461204,-0.1710664604008787,-0.20880593833874037,0.0,0.0,0.0,0.0
-0.055505152066063886,0.11424116107044788,-0.020376648903422133,-0.07948261752442215,-0.17105943030948645,-0.20879212491056212,0.0,0.0,0.0,0.0
-0.055505152066063886,0.11424416629083639,-0.02036054570514883,-0.07948096302788736,-0.17105788197237928,-0.20876234786898207,0.0,0.0,0.0,0.0
-0.055505152066063886,0.11425839541288274,-0.020353413564550376,-0.07946725281596376,-0.17105143624341562,-0.20875972190981806,0.0,0.0,0.0,0.0
-0.055505152066063886,0.11425886537045893,-0.02034800950449417,-0.07946220777651979,-0.17105063645312676,-0.20869848761564097,0.0,0.0,0.0,0.0
-0.05545941826328335,0.1142607389187715,-0.020347534180882546,-0.07944464900528474,-0.17104355175427038,-0.2086359342090325,0.0,0.0,0.0,0.0
-0.05545941826328335,0.1142736546794866,-0.02032236089254692,-0.0794348411961362,-0.17101479446448323,-0.20863384862930723,0.0,0.0,0.0,0.0
-0.05545941826328335,0.11428289128159778,-0.02030729838366587,-0.07942955110125563,-0.17101297456588832,-0.2086109128304251,0.0,0.0,0.0,0.0
-0.05545941826328335,0.11429557704331259,-0.020265837807268594,-0.07942490825899443,-0.17100604985591328,-0.20859070178671604,0.0,0.0,0.0,0.0
-0.05545941826328335,0.1143417183657376,-0.02021316424057576,-0.07941163675755694,-0.1710029988316778,-0.2085577949365945,0.0,0.0,0.0,0.0
-0.05545941826328335,0.1143704704573629,-0.020188664467889625,-0.07940170651006187,-0.17100063458636952,-0.208522980698077,0.0,0.0,0.0,0.0
-0.05545941826328335,0.1143764912531478,-0.020184988769441484,-0.07939494780576085,-0.17098598432845166,-0.20851011871502637,0.0,0.0,0.0,0.0
-0.05545941826328335,0.11438153550792568,-0.02018472768025526,-0.07939248861767279,-0.1709755644826173,-0.20848563279621085,0.0,0.0,0.0,0.0
-0.05545941826328335,0.11438934803399717,-0.020169370152897458,-0.07933320641267357,-0.1709695718119689,-0.2084793000097625,0.0,0.0,0.0,0.0
-0.05545941826328335,0.11439195380608576,-0.02015776179965028,-0.07929530020849195,-0.17091403642837838,-0.20844027879508317,0.0,0.0,0.0,0.0
-0.05544614698687184,0.11442062584366744,-0.020146341021885887,-0.0792758250103325,-0.17088524741823755,-0.2084379628519943,0.0,0.0,0.0,0.0
-0.05544614698687184,0.11442256746471025,-0.02011986008769019,-0.07925971502687293,-0.17084658513849266,-0.20842072121103902,0.0,0.0,0.0,0.0
-0.05544614698687184,0.11442587979690733,-0.020111761684833415,-0.07924075473775266,-0.1708420143530049,-0.20839518158954107,0.0,0.0,0.0,0.0
-0.05544614698687184,0.11447987980116847,-0.020098425828460966,-0.07922690705214151,-0.17083389046141903,-0.20835735879016068,0.0,0.0,0.0,0.0
-0.05544614698687184,0.11448193874660474,-0.020097250763487763,-0.07922148785632463,-0.17080698446758702,-0.20832847097710452,0.0,0.0,0.0,0.0
-0.05544614698687184,0.1144947223207339,-0.020070159005066365,-0.07922115798560754,-0.1707962313048282,-0.20831881923854625,0.0,0.0,0.0,0.0
-0.05544614698687184,0.11450291664418677,-0.020042945714222535,-0.0791830075214258,-0.17078140309526096,-0.2083181892009733,0.0,0.0,0.0,0.0
-0.05544614698687184,0.11451430735910872,-0.020041870468940348,-0.07917707621677425,-0.1707584672639514,-0.20828601489476278,0.0,0.0,0.0,0.0
-0.05544614698687184,0.11453810556263556,-0.020033148916040147,-0.07915793495688055,-0.17074498390455992,-0.20820852060360284,0.0,0.0,0.0,0.0
-0.05544614698687184,0.11454699708229156,-0.020030335852529085,-0.07915509211815927,-0.17074057231379075,-0.20817003080139407,0.0,0.0,0.0,0.0
-0.055445147102057155,0.11454882477357411,-0.020027492586795106,-0.07912422417017399,-0.17073919528930395,-0.20814631493206795,0.0,0.0,0.0,0.0
-0.055445147102057155,0.11455049569045922,-0.02002290140130364,-0.079107692139086,-0.17073110275141135,-0.20812934187658297,0.0,0.0,0.0,0.0
-0.055445147102057155,0.11457526457649955,-0.019973696479249358,-0.07909852953392288,-0.17070886636392674,-0.2081286329292479,0.0,0.0,0.0,0.0
-0.055445147102057155,0.11460010049378795,-0.01997195246057674,-0.07907748620907841,-0.17070073702160254,-0.20812510620217475,0.0,0.0,0.0,0.0
-0.055445147102057155,0.11461314446026762,-0.01994913291154621,-0.07906629778108717,-0.17069463181282785,-0.2081248393227892,0.0,0.0,0.0,0.0
-0.055445147102057155,0.11463599336375739,-0.019928861377708326,-0.07905852978232158,-0.17069234942029216,-0.20809079284983334,0.0,0.0,0.0,0.0
-0.055445147102057155,0.11464408825966732,-0.019924044384794705,-0.07904850420181962,-0.17067983184743374,-0.20808769413964975,0.0,0.0,0.0,0.0
-0.055445147102057155,0.11467049785508138,-0.019904640288191215,-0.0790312763674934,-0.17067764255463716,-0.20807481789941074,0.0,0.0,0.0,0.0
-0.055445147102057155,0.1146705493747527,-0.019870773563991195,-0.07901682364880476,-0.170676254791328,-0.20806431788453414,0.0,0.0,0.0,0.0
-0.055445147102057155,0.11468256188778071,-0.019827404453329346,-0.0790143297761778,-0.17067394275305253,-0.20802991988674696,0.0,0.0,0.0,0.0
-0.05544304248403007,0.11468332647639586,-0.0198264319534633,-0.07899972271037034,-0.17064892576291715,-0.2080235569668562,0.0,0.0,0.0,0.0
-0.05544304248403007,0.11468415899553128,-0.019825234779235118,-0.07898154515299478,-0.17064458054764192,-0.20802143350627458,0.0,0.0,0.0,0.0
-0.05544304248403007,0.11469862611047303,-0.019757641727529206,-0.07896000893848203,-0.17061633739292728,-0.20802141042298095,0.0,0.0,0.0,0.0
-0.05544304248403007,0.11470096198906045,-0.019744203503424415,-0.0789301992885186,-0.1705890541769879,-0.20801168046971755,0.0,0.0,0.0,0.0
-0.05544304248403007,0.11470515864671471,-0.01974255539233965,-0.07892842900602837,-0.17056879787674212,-0.2080106243235272,0.0,0.0,0.0,0.0
-0.05544304248403007,0.11470557903537675,-0.019740972094100966,-0.07890897004634899,-0.17054170436031196,-0.20800016578536829,0.0,0.0,0.0,0.0
-0.05544304248403007,0.11470876043741199,-0.019723594423430933,-0.0788824726039184,-0.17053222424407308,-0.20799717170340715,0.0,0.0,0.0,0.0
-0.05544304248403007,0.11473556485140622,-0.019716315685041903,-0.07886792477086321,-0.17052220980922378,-0.20798932318334856,0.0,0.0,0.0,0.0
-0.05544304248403007,0.11474061943986244,-0.01968984748199468,-0.07886149787972369,-0.17052215521474526,-0.20797980448279732,0.0,0.0,0.0,0.0
-0.05544304248403007,0.11475277795604505,-0.019675974070985203,-0.07885659563332824,-0.17051950122271822,-0.20791192951024834,0.0,0.0,0.0,0.0
-0.05541810921043813,0.11477580009644062,-0.019673725951467182,-0.07885374848223145,-0.17051673403289244,-0.2079118533319467,0.0,0.0,0.0,0.0
-0.05541810921043813,0.11479258291320735,-0.019667384763868208,-0.07884215531145958,-0.17050708133941608,-0.20788939916909074,0.0,0.0,0.0,0.0
-0.05541810921043813,0.11480450340800305,-0.019663394589898738,-0.07883369034232188,-0.17049026671668818,-0.20788568736736482,0.0,0.0,0.0,0.0
-0.05541810921043813,0.11482481610610859,-0.019662037799082106,-0.07882875075812329,-0.17047587512455975,-0.2078827885219961,0.0,0.0,0.0,0.0
-0.05541810921043813,0.1148306178841091,-0.019661095703670313,-0.07880026258465957,-0.1704728466815833,-0.2078656350552117,0.0,0.0,0.0,0.0
-0.05541810921043813,0.11483676806333411,-0.0196371368344379,-0.07876481159235067,-0.17046262876753945,-0.20780685989741843,0.0,0.0,0.0,0.0
-0.05541810921043813,0.11483991497327618,-0.01963635514379443,-0.07876024574970737,-0.1704375199035488,-0.20779361381100708,0.0,0.0,0.0,0.0
-0.05541810921043813,0.11484397122677234,-0.01962433661481581,-0.0787414806232576,-0.17040403994840828,-0.20778084903166857,0.0,0.0,0.0,0.0
-0.05541810921043813,0.11485520139642598,-0.019598915700562648,-0.07872476560366981,-0.17039795247909184,-0.20777589977918243,0.0,0.0,0.0,0.0
-0.05541810921043813,0.11486832628569055,-0.019588472731315035,-0.07872274046516764,-0.17039632133256685,-0.20775294213339723,0.0,0.0,0.0,0.0
-0.05538392805375674,0.11487424893541227,-0.019558351663409173,-0.0787005573684742,-0.1703479926296349,-0.20774416677007643,0.0,0.0,0.0,0.0
-0.05538392805375674,0.11487592260886956,-0.019526340296802235,-0.07869680185470082,-0.1703427209981009,-0.20774101030411846,0.0,0.0,0.0,0.0
-0.05538392805375674,0.11487709817820002,-0.0195159609593228,-0.07869449893984153,-0.1703105143547671,-0.2077306011941641,0.0,0.0,0.0,0.0
-0.05538392805375674,0.11489835449976384,-0.019513423711019322,-0.07867506641297534,-0.17027228399751992,-0.2077305317355322,0.0,0.0,0.0,0.0
-0.05538392805375674,0.11495054793700103,-0.019445055802706664,-0.07867101959432343,-0.17026708834770352,-0.2077272985047387,0.0,0.0,0.0,0.0
-0.05538392805375674,0.11500628886934504,-0.01944226150739399,-0.07864168030201607,-0.1702642699788698,-0.2077218476533517,0.0,0.0,0.0,0.0
-0.05538392805375674,0.1150211103233937,-0.019416844379391677,-0.07861644356213177,-0.1702503637469641,-0.2076711168127189,0.0,0.0,0.0,0.0
-0.05538392805375674,0.11504565703667122,-0.019387047955396676,-0.07861504862767024,-0.1702412016609682,-0.20766384159677506,0.0,0.0,0.0,0.0
-0.05538392805375674,0.1150484423057925,-0.019382891843502267,-0.07855814958233763,-0.1702406860339254,-0.20763023561478433,0.0,0.0,0.0,0.0
-0.05538392805375674,0.11505292176159924,-0.0193794055008836,-0.0785538913949698,-0.17021538059946784,-0.2076258739538799,0.0,0.0,0.0,0.0
-0.05537752686337611,0.11506552212993934,-0.01936919796690779,-0.078520819943241,-0.17020979527118527,-0.20761220723902246,0.0,0.0,0.0,0.0
-0.05537752686337611,0.11507046777508433,-0.019350995426568318,-0.07852000875948076,-0.17018493638038085,-0.20758304488790258,0.0,0.0,0.0,0.0
-0.05537752686337611,0.11507050713613576,-0.01933204119378122,-0.07849843068286039,-0.17015836140593615,-0.20755791285379127,0.0,0.0,0.0,0.0
-0.05537752686337611,0.11511413005728717,-0.019318101933121046,-0.07848365445038623,-0.17015017997455129,-0.2075444185358301,0.0,0.0,0.0,0.0
-0.05537752686337611,0.11512995586710446,-0.019310787458745163,-0.07845269712034411,-0.1701460036517414,-0.20748198894044906,0.0,0.0,0.0,0.0
-0.05537752686337611,0.1151382480746958,-0.01928499262154901,-0.07843930763119712,-0.17012501076889325,-0.20747377729562302,0.0,0.0,0.0,0.0
-0.05537752686337611,0.1151417001117605,-0.019279696195894706,-0.07843346019550333,-0.1701201597338839,-0.20746362162860554,0.0,0.0,0.0,0.0
-0.05537752686337611,0.1151472937679956,-0.019162654437513478,-0.07837327198580538,-0.17007586570625627,-0.20746350198553037,0.0,0.0,0.0,0.0
-0.05537752686337611,0.1151491662121475,-0.019144244779308702,-0.07836413913671428,-0.17007467919091881,-0.2074531694365998,0.0,0.0,0.0,0.0
-0.05537752686337611,0.11516485337869663,-0.019116418291696996,-0.07832372078294335,-0.17006126026095456,-0.2074500878932681,0.0,0.0,0.0,0.0
-0.05537145701374996,0.1151825196027305,-0.019100500882866155,-0.07832362121993197,-0.17005877412300135,-0.2073932724136976,0.0,0.0,0.0,0.0
-0.05537145701374996,0.11520621594689012,-0.019084169531324115,-0.07830186240705042,-0.170047399479631,-0.20738921879043398,0.0,0.0,0.0,0.0
-0.05537145701374996,0.11521653650446073,-0.019069659648561797,-0.07828891993921777,-0.17004393934688217,-0.20738725155039717,0.0,0.0,0.0,0.0
-0.05537145701374996,0.11522556168324789,-0.01905214041242682,-0.07828591786775038,-0.17002757864323043,-0.20736998737310997,0.0,0.0,0.0,0.0
-0.05537145701374996,0.1152549843092777,-0.019051675799211333,-0.07828525372258738,-0.16999975045883703,-0.2072965536115036,0.0,0.0,0.0,0.0
-0.05537145701374996,0.11531327057542512,-0.01903281381667954,-0.07828331509626588,-0.1699944543471561,-0.20729044966877094,0.0,0.0,0.0,0.0
-0.05537145701374996,0.1153160071588418,-0.019020122595756986,-0.07827830528081546,-0.16996895142621393,-0.20729013154274956,0.0,0.0,0.0,0.0
-0.05537145701374996,0.11533202964395976,-0.019005804105934655,-0.07827564513153579,-0.16996361282918568,-0.20728210260219154,0.0,0.0,0.0,0.0
-0.05537145701374996,0.11535212355017302,-0.01899960809799725,-0.07826381838701661,-0.16994940736998215,-0.20724449644138937,0.0,0.0,0.0,0.0
-0.05537145701374996,0.11540527552358698,-0.01897275647750278,-0.07826037948518527,-0.16994615905797897,-0.2072405366176885,0.0,0.0,0.0,0.0
-0.055358559489244126,0.11540942602050079,-0.01896573931832192,-0.07819182396483881,-0.16993149985729875,-0.20723673210314336,0.0,0.0,0.0,0.0
-0.055358559489244126,0.11542615782598806,-0.018958851096769314,-0.07816655870973355,-0.1699293839942747,-0.20723393728365166,0.0,0.0,0.0,0.0
-0.055358559489244126,0.11545394620742896,-0.01893337212851276,-0.07814822540236017,-0.169913101765603,-0.20723263323458221,0.0,0.0,0.0,0.0
-0.055358559489244126,0.11546150442249038,-0.018922768830322158,-0.07813955931909017,-0.16991126728862313,-0.20721003436266636,0.0,0.0,0.0,0.0
-0.055358559489244126,0.1154817918706393,-0.018909520937788176,-0.07812821425516103,-0.1699037292874484,-0.20719272790538604,0.0,0.0,0.0,0.0
-0.055358559489244126,0.1154869049014509,-0.018904597630610726,-0.07811455096383943,-0.1699026786302209,-0.20718407918533893,0.0,0.0,0.0,0.0
-0.055358559489244126,0.11557250555557852,-0.01889348899960184,-0.07810084053787479,-0.16989513695275277,-0.20715358866378372,0.0,0.0,0.0,0.0
-0.055358559489244126,0.1155861989046436,-0.018846801623539793,-0.0780852191451864,-0.16989151090596552,-0.20714129244213558,0.0,0.0,0.0,0.0
-0.055358559489244126,0.11560037172933695,-0.018836203668259614,-0.07807769164967154,-0.1698900055350129,-0.2071381974151111,0.0,0.0,0.0,0.0
-0.055358559489244126,0.11560095056841344,-0.018830836821216307,-0.07807684656401098,-0.16986678001067695,-0.20712708052323817,0.0,0.0,0.0,0.0
-0.055348383648364384,0.11561795605358949,-0.018826289082903708,-0.0780687567093204,-0.16984282520255195,-0.20711968119553695,0.0,0.0,0.0,0.0
-0.055348383648364384,0.11563167785009248,-0.018769912126832305,-0.07805888623189813,-0.16982558561298242,-0.20711599799189895,0.0,0.0,0.0,0.0
-0.055348383648364384,0.11566056296072022,-0.018762526783765283,-0.07803406036067123,-0.16981353634170065,-0.20709690343050427,0.0,0.0,0.0,0.0
-0.055348383648364384,0.11567340795335912,-0.018755428049042427,-0.0780146212141623,-0.16981333977526525,-0.20705486195760706,0.0,0.0,0.0,0.0
-0.055348383648364384,0.11567606019093615,-0.018741408186828935,-0.07800593748617592,-0.16980209708933716,-0.2070379490879146,0.0,0.0,0.0,0.0
-0.055348383648364384,0.11567938922642197,-0.018731911280098993,-0.07800016075453699,-0.16978459809473812,-0.2070278767800317,0.0,0.0,0.0,0.0
-0.055348383648364384,0.11568799446296298,-0.01872108807146505,-0.07798689639408914,-0.16978369029721227,-0.2070046788491917,0.0,0.0,0.0,0.0
-0.055348383648364384,0.11569329859880305,-0.018668777737727172,-0.07797640822225586,-0.1697514818517688,-0.2069593563354333,0.0,0.0,0.0,0.0
-0.055348383648364384,0.11570110681007609,-0.018660745182884214,-0.07797570975413418,-0.16974961491943252,-0.20694848906820565,0.0,0.0,0.0,0.0
-0.055348383648364384,0.11570410625865793,-0.01863991093846414,-0.0779737125796568,-0.1697485361281445,-0.20694747278232156,0.0,0.0,0.0,0.0
-0.05534632937911937,0.11571360707783156,-0.018639393393567325,-0.07796946728029512,-0.16974627242133947,-0.2069044043778129,0.0,0.0,0.0,0.0
-0.05534632937911937,0.11575242433404875,-0.018633496496745373,-0.07794440944845196,-0.1697440575815648,-0.20690034674524463,0.0,0.0,0.0,0.0
-0.05534632937911937,0.11580469869101823,-0.018618478765199065,-0.07793716965131797,-0.16972082550898215,-0.2068768290974399,0.0,0.0,0.0,0.0
-0.05534632937911937,0.11580840701270115,-0.018609772094674945,-0.07791824196274547,-0.16971000102171452,-0.20683085468934514,0.0,0.0,0.0,0.0
-0.05534632937911937,0.11589697593344114,-0.01860644471263152,-0.07791794052452646,-0.16970455078089755,-0.20682625498288862,0.0,0.0,0.0,0.0
-0.05534632937911937,0.1159029914391578,-0.01860211895118688,-0.0779141746546563,-0.16970447340830644,-0.20675916845012646,0.0,0.0,0.0,0.0
-0.05534632937911937,0.11592184327364892,-0.018583482868030826,-0.07790403283445897,-0.16966959839609852,-0.2067519403750237,0.0,0.0,0.0,0.0
-0.05534632937911937,0.11593646375571559,-0.018571609389757385,-0.07789777452355139,-0.16966733295122208,-0.20673603402550733,0.0,0.0,0.0,0.0
-0.05534632937911937,0.11593655968591902,-0.018554860860549673,-0.07789230466928115,-0.16965819325846362,-0.20672745439467533,0.0,0.0,0.0,0.0
-0.05534632937911937,0.11595840858882053,-0.01854749381774629,-0.07788364564904467,-0.16958730453129464,-0.20672278211043774,0.0,0.0,0.0,0.0
-0.05531612380537104,0.11596257389158293,-0.01850543411056388,-0.07787324026249019,-0.1695674643530462,-0.20672157151672288,0.0,0.0,0.0,0.0
-0.05531612380537104,0.11596813683156595,-0.01849577051255868,-0.07784619961581464,-0.16955648652980995,-0.20668006296297156,0.0,0.0,0.0,0.0
-0.05531612380537104,0.11599820099453868,-0.018468099915209812,-0.07784009456779387,-0.1695493620146082,-0.20667945449320724,0.0,0.0,0.0,0.0
-0.05531612380537104,0.11603448159821936,-0.018454179966506633,-0.07782204865490916,-0.1695351581078686,-0.20665747501034107,0.0,0.0,0.0,0.0
-0.05531612380537104,0.11605431470756812,-0.018446566998538638,-0.07780525890026625,-0.16953385368478813,-0.20665064321518664,0.0,0.0,0.0,0.0
-0.05531612380537104,0.1160689109054108,-0.018400966873699395,-0.07779378156716488,-0.16952218461966873,-0.20658572527202543,0.0,0.0,0.0,0.0
-0.05531612380537104,0.11607998584827527,-0.018379566560747213,-0.07778577724300739,-0.16951673802399758,-0.20654100766654737,0.0,0.0,0.0,0.0
-0.05531612380537104,0.11608064166319597,-0.018376679899239842,-0.07777600615289196,-0.16950997980397417,-0.20652141150765535,0.0,0.0,0.0,0.0
-0.05531612380537104,0.11608966562612748,-0.018365286734633945,-0.07776306446175292,-0.1694547736207904,-0.20651663226038514,0.0,0.0,0.0,0.0
-0.05531612380537104,0.11612197818065104,-0.0183636728025383,-0.07775477927943486,-0.16945384246442202,-0.20650664513839528,0.0,0.0,0.0,0.0
-0.05531104509532369,0.11616003683277444,-0.018338415664276728,-0.07773811263896684,-0.16945062756041976,-0.20650319300982395,0.0,0.0,0.0,0.0
-0.05531104509532369,0.11617781743599893,-0.018331661529835334,-0.0777218220870743,-0.1694318114823621,-0.20650283075238873,0.0,0.0,0.0,0.0
-0.05531104509532369,0.11617799505331035,-0.01830482428120337,-0.07771409003089524,-0.16943108982991692,-0.20650115439005295,0.0,0.0,0.0,0.0
-0.05531104509532369,0.11619678322993886,-0.018244440126691547,-0.07770913163979737,-0.1694235175441628,-0.2064973948251317,0.0,0.0,0.0,0.0
-0.05531104509532369,0.11623141628736158,-0.0182260351236812,-0.0777029324134855,-0.1693999454223952,-0.20648409096994166,0.0,0.0,0.0,0.0
-0.05531104509532369,0.11623212756145672,-0.01821642832667926,-0.07770223379903046,-0.16939581409343796,-0.20647708473188017,0.0,0.0,0.0,0.0
-0.05531104509532369,0.11623433557110438,-0.018203884562122755,-0.07768942129474882,-0.16939521310100455,-0.20646781734752612,0.0,0.0,0.0,0.0
-0.05531104509532369,0.11625689377609329,-0.018149055247225213,-0.07767279691297803,-0.16937981216410813,-0.20643989126279297,0.0,0.0,0.0,0.0
-0.05531104509532369,0.1162597563360627,-0.018089231953928586,-0.07766009231985312,-0.16937272898504485,-0.20643015094234063,0.0,0.0,0.0,0.0
-0.05531104509532369,0.11628667900868814,-0.018085838441835138,-0.0776515647840032,-0.16933137741484447,-0.20642969555244892,0.0,0.0,0.0,0.0
-0.05530744073247758,0.11629282453113265,-0.018082650694402982,-0.07764331672530266,-0.16931281598463535,-0.20642196150902406,0.0,0.0,0.0,0.0
-0.05530744073247758,0.11629654325629102,-0.018068030455437367,-0.0776317190590484,-0.1693080820398342,-0.20641320844161107,0.0,0.0,0.0,0.0
-0.05530744073247758,0.11629942977908798,-0.01805917055099089,-0.07760951444256935,-0.16927686332514327,-0.2064087083307171,0.0,0.0,0.0,0.0
-0.05530744073247758,0.11630399403290302,-0.018056843495495162,-0.07760797212424791,-0.16927546611596092,-0.2064008487839059,0.0,0.0,0.0,0.0
-0.05530744073247758,0.1163277857665067,-0.018050709210938824,-0.07759546972011772,-0.16926595157364488,-0.2063743682846304,0.0,0.0,0.0,0.0
-0.05530744073247758,0.1163610855872977,-0.018047472695961148,-0.07758440221987814,-0.16926262090010796,-0.20636975534552077,0.0,0.0,0.0,0.0
-0.05530744073247758,0.11636661648725381,-0.0180310860844091,-0.07754695148251692,-0.1692522922466939,-0.2063588971245067,0.0,0.0,0.0,0.0
-0.05530744073247758,0.11636980643723273,-0.017958236135218686,-0.07754518263424683,-0.16921674368830575,-0.2063555645816672,0.0,0.0,0.0,0.0
-0.05530744073247758,0.11638531286886344,-0.017956785280940947,-0.07753260178985369,-0.16917447604032096,-0.20632499667761423,0.0,0.0,0.0,0.0
-0.05530744073247758,0.11640092604008676,-0.01795660251218057,-0.07752479924825623,-0.1691569954521518,-0.20632268134953188,0.0,0.0,0.0,0.0
-0.055300068166467445,0.11641516365093534,-0.01794127456928395,-0.07752313308464433,-0.16913349798474295,-0.2063115859298034,0.0,0.0,0.0,0.0
-0.055300068166467445,0.11642626106192663,-0.017940602874667724,-0.07749023797378571,-0.16909870965749144,-0.2062576128403464,0.0,0.0,0.0,0.0
-0.055300068166467445,0.11642690206022127,-0.01791576451996312,-0.07741893551144849,-0.1690908263422435,-0.2062562829811457,0.0,0.0,0.0,0.0
-0.055300068166467445,0.11646325976429371,-0.017896415699742946,-0.07740277755003017,-0.16907995770298548,-0.20622325412620557,0.0,0.0,0.0,0.0
-0.055300068166467445,0.11646594710956854,-0.01785029372150916,-0.07740138095432189,-0.16904749911698286,-0.20621322686419477,0.0,0.0,0.0,0.0
-0.055300068166467445,0.11648378792951701,-0.017844807241369304,-0.07736647822831726,-0.16903924319882094,-0.20619756498322458,0.0,0.0,0.0,0.0
-0.055300068166467445,0.1165602893098833,-0.01780752039851872,-0.07736281193407114,-0.1690255409650554,-0.20619434602263992,0.0,0.0,0.0,0.0
-0.055300068166467445,0.11661582010849109,-0.017755904137744697,-0.07736088020678047,-0.16901953243506765,-0.20618145131174986,0.0,0.0,0.0,0.0
-0.055300068166467445,0.11662436755079669,-0.017754591557038887,-0.07735287763904371,-0.16900126511414595,-0.2061422582513331,0.0,0.0,0.0,0.0
-0.055300068166467445,0.11664652477382632,-0.017747650744518135,-0.07732764286250482,-0.1689858340330128,-0.20612047123456426,0.0,0.0,0.0,0.0
-0.05528934962553963,0.11664869012693191,-0.01771761312616905,-0.07731362869954134,-0.16896195267778752,-0.20610572868928706,0.0,0.0,0.0,0.0
-0.05528934962553963,0.11666267111530171,-0.017698202044177914,-0.07731272645079619,-0.16894457957503056,-0.2060939043486541,0.0,0.0,0.0,0.0
-0.05528934962553963,0.11666772990132893,-0.017672858856102674,-0.07730873821530984,-0.1689345078558812,-0.20607750389216037,0.0,0.0,0.0,0.0
-0.05528934962553963,0.11668016533463016,-0.017664456819947726,-0.0773047982018043,-0.16893087139761154,-0.2060628198101383,0.0,0.0,0.0,0.0
-0.05528934962553963,0.11669248106412437,-0.017638609525981418,-0.07727267341858472,-0.16891307621598775,-0.20603539889496453,0.0,0.0,0.0,0.0
-0.05528934962553963,0.11670397980260944,-0.017619128120800083,-0.07726125398377448,-0.16881638083225672,-0.20602536727122492,0.0,0.0,0.0,0.0
-0.05528934962553963,0.11675787975832186,-0.017607673970833865,-0.07726027810838737,-0.16881544779804863,-0.20601994636494012,0.0,0.0,0.0,0.0
-0.05528934962553963,0.11678332874451249,-0.017607268635444512,-0.07723973435616013,-0.16880028889988102,-0.20598796594039032,0.0,0.0,0.0,0.0
-0.05528934962553963,0.11682927918287345,-0.017597254875589843,-0.07719080442941076,-0.16871824690116535,-0.2059834670836057,0.0,0.0,0.0,0.0
-0.05528934962553963,0.11683820041861927,-0.01756638351823271,-0.07718257232665263,-0.16871475483869483,-0.2059692616941402,0.0,0.0,0.0,0.0
-0.055288107270600226,0.11684075319793082,-0.017545516205501235,-0.07717180184928157,-0.168698480057624,-0.20580545304172243,0.0,0.0,0.0,0.0
-0.055288107270600226,0.1168518958722962,-0.017543816214633454,-0.07714527698754634,-0.1686983196132188,-0.20579063777728665,0.0,0.0,0.0,0.0
-0.055288107270600226,0.11685437333567582,-0.017491237187746353,-0.07713791706257966,-0.16866642654454106,-0.20577631596209078,0.0,0.0,0.0,0.0
-0.055288107270600226,0.11689621677019996,-0.017458374621823886,-0.07710199930770728,-0.16865586515760508,-0.2057633777323863,0.0,0.0,0.0,0.0
-0.055288107270600226,0.11692494870793167,-0.017435984806091764,-0.0770998445996514,-0.16865454069558744,-0.20574335820198872,0.0,0.0,0.0,0.0
-0.055288107270600226,0.11692616620235598,-0.01743506716358583,-0.07708489754058355,-0.16864435480954504,-0.20571814066515912,0.0,0.0,0.0,0.0
